player,fname,lname,pname,pos1,pos2,height,weight,yob,forty,bench,vertical,broad,shuttle,cone,dpos,col,dv,start,cteam,posd,jnum,dcp
KH-1400,Kevin,Henry,K.Henry,DL,,76,282,1968,0,0,0,0,0,0,108,Mississippi State,Southeastern (SEC),1993,INA,INA,0,0
KH-1500,Kris,Heppner,K.Heppner,K,,69,180,1977,0,0,0,0,0,0,0,Montana,Big Sky,2000,INA,INA,0,0
KH-1600,Kelly,Herndon,K.Herndon,DB,,70,180,1976,0,0,0,0,0,0,0,Toledo,Mid-American (MAC),2002,INA,INA,0,0
KH-1700,Kim,Herring,K.Herring,DB,,72,212,1975,0,0,0,0,0,0,58,Penn State,Big Ten,1997,INA,INA,0,0
KH-1800,Kahlil,Hill,K.Hill,WR,,74,200,1979,4.65,0,35,0,0,0,184,Iowa,Big Ten,2002,INA,INA,0,0
KH-1850,Kenny,Hilliard,K.Hilliard,RB,,72,226,1991,4.71,16,29,111,4.4,7.17,235,LSU,Southeastern (SEC),2015,HOU,PS,38,2
KH-1900,Kyle,Hix,K.Hix,OL,,79,325,1988,5.44,24,32,104,4.78,7.77,0,Texas,Big 12,2011,INA,INA,0,0
KH-2000,Kevin,Hobbs,K.Hobbs,DB,,72,195,1983,0,0,0,0,0,0,0,Auburn,Southeastern (SEC),2007,INA,INA,0,0
KH-2100,Kelly,Holcomb,K.Holcomb,QB,,74,212,1973,0,0,0,0,0,0,0,Middle Tennessee,Ohio Valley,1997,INA,INA,0,0
KH-2200,Kenny,Holmes,K.Holmes,DL,,76,265,1973,0,0,0,0,0,0,18,Miami (FL),Big East,1997,INA,INA,0,0
KH-2250,Khaled,Holmes,K.Holmes,OL,,75,303,1990,5.29,0,29.5,104,4.74,7.66,121,USC,Pacific 12,2013,IND,C,62,1
KH-2275,Kenneth,Horsley,K.Horsley,DL,,79,290,1988,0,0,0,0,0,0,0,Mesabi CC,,2015,INA,INA,0,0
KH-2300,Kevin,House,K.House,DB,,72,185,1979,0,0,0,0,0,0,0,South Carolina,Southeastern (SEC),2002,INA,INA,0,0
KH-2400,Kevin,Houser,K.Houser,RB,OL,74,250,1977,0,0,0,0,0,0,228,Ohio State,Big Ten,2000,INA,INA,0,0
KH-2500,Keenan,Howry,K.Howry,WR,,70,172,1981,4.56,0,31.5,114,4.28,7.34,221,Oregon,Pacific 10,2003,INA,INA,0,0
KH-2600,Kevin,Huber,K.Huber,K,,73,210,1985,0,0,0,0,0,0,142,Cincinnati,Big East,2009,CIN,P,10,1
KH-2700,Kareem,Huggins,K.Huggins,RB,,69,198,1986,0,0,0,0,0,0,0,Hofstra,,2009,INA,INA,0,0
KH-2800,Kevin,Hughes,K.Hughes,OL,,76,304,1988,5.31,22,29.5,95,4.97,8.29,0,Southeastern Louisiana,Southland,2011,INA,INA,0,0
KH-2900,Kendall,Hunter,K.Hunter,RB,,67,199,1988,4.46,24,35,122,4.21,6.74,115,Oklahoma State,Big 12,2011,NO,RES,48,5
KH-3000,Kevin,Huntley,K.Huntley,DL,,79,270,1982,0,0,0,0,0,0,0,Kansas State,Big 12,2006,INA,INA,0,0
KH-3100,Kerry,Hyder,K.Hyder,DL,,74,290,1991,5.02,20,30,109,4.33,7.23,0,Texas Tech,Big 12,2014,DET,RDT,61,4
KI-0050,Kendrick,Ings,K.Ings,WR,,70,175,0,0,0,0,0,0,0,0,None,,2015,INA,INA,0,0
KI-0100,Ken,Irvin,K.Irvin,DB,,71,182,1972,0,0,0,0,0,0,109,Memphis,FBS Independents,1995,INA,INA,0,0
KI-0150,Kemal,Ishmael,K.Ishmael,DB,,71,208,1991,4.63,21,35.5,123,4.28,6.75,243,Central Florida,Conference USA (C-USA),2013,ATL,SS,36,1
KI-0200,Kenny,Iwebema,K.Iwebema,DL,,76,268,1985,4.91,26,29,109,4.75,7.62,116,Iowa,Big Ten,2008,INA,INA,0,0
KJ-0100,Kareem,Jackson,K.Jackson,DB,,71,196,1988,4.4,13,37.5,118,4.14,6.92,20,Alabama,Southeastern (SEC),2010,HOU,LCB,25,1
KJ-0200,Kendyl,Jacox,K.Jacox,OL,,74,330,1975,0,0,0,0,0,0,0,Kansas State,Big 12,1998,INA,INA,0,0
KJ-0250,Kendall,James,K.James,DB,,71,180,1991,4.4,9,39,120,4.19,6.81,184,Maine,Colonial Athletic (CAA),2014,DET,PS,36,3
KJ-0275,Kyshoen,Jarrett,K.Jarrett,DB,,70,200,1993,4.49,21,33,119,4.19,6.82,181,Virginia Tech,Atlantic Coast (ACC),2015,WAS,FS,30,1
KJ-0300,Kerry,Jenkins,K.Jenkins,OL,,77,305,1973,0,0,0,0,0,0,0,Troy,Southland,1997,INA,INA,0,0
KJ-0400,Kris,Jenkins,K.Jenkins,DL,,76,335,1979,5.19,33,31,108,4.41,7.86,44,Maryland,Atlantic Coast (ACC),2001,INA,INA,0,0
KJ-0500,Kelly,Jennings,K.Jennings,DB,LB,71,175,1982,4.39,0,40,120,4.04,0,31,Miami (FL),Atlantic Coast (ACC),2006,INA,INA,0,0
KJ-0512,Kaleb,Johnson,K.Johnson,OL,,76,300,1993,5.19,34,23,106,4.93,8,0,Rutgers,Big Ten,2015,CLE,RG,65,1
KJ-0525,Kamal,Johnson,K.Johnson,DL,,76,302,1991,5.28,29,26.5,112,4.57,7.56,0,Temple,American Athletic,2014,WAS,PS,66,5
KJ-0550,Keelan,Johnson,K.Johnson,DB,,71,212,1989,4.54,12,36.5,125,4.07,6.77,0,Arizona State,Pacific 12,2013,INA,INA,0,0
KJ-0600,Kevin,Johnson,K.Johnson,WR,,71,195,1976,4.41,0,36.5,115,3.86,0,32,Syracuse,Big East,1999,INA,INA,0,0
KJ-0650,Kevin,Johnson,K.Johnson,DB,,72,188,1992,4.43,0,41.5,130,3.89,6.79,16,Wake Forest,Atlantic Coast (ACC),2015,HOU,LCB,30,2
KJ-0700,Keyshawn,Johnson,K.Johnson,WR,,76,212,1972,0,0,0,0,0,0,1,USC,Pacific 10,1996,INA,INA,0,0
KJ-0800,Kyle,Johnson,K.Johnson,RB,,72,242,1978,4.74,22,34,119,4.35,7.4,145,Syracuse,Big East,2004,INA,INA,0,0
KJ-0900,K.C.,Jones,K.Jones,OL,,73,275,1974,0,0,0,0,0,0,0,Miami (FL),Big East,2000,INA,INA,0,0
KJ-1000,Kenyatta,Jones,K.Jones,OL,,75,307,1979,5.01,31,0,0,0,0,96,South Florida,FCS Independents,2001,INA,INA,0,0
KJ-1100,Kevin,Jones,K.Jones,RB,,72,228,1982,4.38,0,38,0,0,0,30,Virginia Tech,Big East,2004,INA,INA,0,0
KJ-1200,Keith,Joseph,K.Joseph,RB,,74,223,1981,4.68,27,33,113,4.2,7.43,0,Texas A&M,Big 12,2006,INA,INA,0,0
KJ-1300,Kerry,Joseph,K.Joseph,DB,,73,205,1973,0,0,0,0,0,0,0,McNeese State,Southland,1998,INA,INA,0,0
KJ-1400,Kyle,Juszczyk,K.Juszczyk,RB,,73,248,1991,4.71,24,37,121,4.19,6.93,130,Harvard,Ivy League,2013,BAL,FB,44,1
KK-0100,Kevin,Kaesviharn,K.Kaesviharn,DB,,73,194,1976,0,0,0,0,0,0,0,Augustana,,2001,INA,INA,0,0
KK-0200,Kevin,Kasper,K.Kasper,WR,,73,197,1977,4.42,0,43.5,126,3.73,6.56,190,Iowa,Big Ten,2001,INA,INA,0,0
KK-0300,Kenton,Keith,K.Keith,RB,,71,198,1980,0,0,0,0,0,0,0,New Mexico State,Western Athletic,2007,INA,INA,0,0
KK-0400,Kenoy,Kennedy,K.Kennedy,DB,,73,215,1977,4.71,8,33.5,113,4.38,7.08,45,Arkansas,Southeastern (SEC),2000,INA,INA,0,0
KK-0500,Kelvin,Kight,K.Kight,WR,,72,209,1982,0,0,0,0,0,0,0,Florida,Southeastern (SEC),2004,INA,INA,0,0
KK-0600,Keylon,Kincade,K.Kincade,RB,,71,208,1982,0,0,0,0,0,0,0,SMU,Conference USA (C-USA),2006,INA,INA,0,0
KK-0700,Kenny,King,K.King,DL,,75,285,1981,4.95,25,35,114,4.37,7.5,141,Alabama,Southeastern (SEC),2003,INA,INA,0,0
KK-0800,Kliff,Kingsbury,K.Kingsbury,QB,,76,231,1979,4.77,0,30,101,4.1,6.92,201,Texas Tech,Big 12,2005,INA,INA,0,0
KK-0900,Kurt,Kittner,K.Kittner,QB,,74,221,1980,4.86,0,27,0,4.5,7.34,158,Illinois,Big Ten,2003,INA,INA,0,0
KK-1000,Karl,Klug,K.Klug,DL,,75,275,1988,4.79,22,0,0,0,0,142,Iowa,Big Ten,2011,TEN,DT,97,2
KK-1050,Kyle,Knox,K.Knox,LB,,73,220,1989,4.72,26,36.5,131,4.44,6.95,0,Fresno State,Mountain West (MWC),2013,INA,INA,0,0
KK-1100,Kris,Kocurek,K.Kocurek,DL,,76,293,1978,0,0,0,0,0,0,237,Texas Tech,Big 12,2001,INA,INA,0,0
KK-1200,Kevin,Kolb,K.Kolb,QB,,75,218,1984,4.85,0,32.5,112,4.44,6.94,36,Houston,Conference USA (C-USA),2007,INA,INA,0,0
KK-1300,Kyle,Kosier,K.Kosier,OL,,77,305,1978,5.09,24,29.5,108,4.49,7.34,248,Arizona State,Pacific 10,2002,INA,INA,0,0
KK-1400,Kevin,Kowalski,K.Kowalski,OL,,75,304,1989,0,0,0,0,0,0,0,Toledo,Mid-American (MAC),2011,INA,INA,0,0
KK-1500,Keaton,Kristick,K.Kristick,LB,,75,234,1986,4.7,16,34,120,4.21,6.96,0,Oregon State,Pacific 10,2010,INA,INA,0,0
KL-0050,Kenny,Ladler,K.Ladler,DB,,72,207,1992,4.67,24,36.5,127,4.3,7.09,0,Vanderbilt,Southeastern (SEC),2014,INA,INA,0,0
KL-0062,Keenan,Lambert,K.Lambert,DB,,72,210,1992,4.62,17,31,114,4.35,7.14,0,Norfolk State,Mid-Eastern Athletic (MEAC),2015,OAK,RES,32,3
KL-0075,Kendall,Lamm,K.Lamm,OL,,77,298,1992,5.27,25,26,109,4.61,7.39,0,Appalachian State,Sun Belt,2015,HOU,RT,63,2
KL-0100,Kenard,Lang,K.Lang,DL,LB,75,280,1975,0,0,0,0,0,0,17,Miami (FL),Big East,1997,INA,INA,0,0
KL-0200,Kendall,Langford,K.Langford,DL,,77,295,1986,4.95,24,27,114,4.69,7.72,66,Hampton,Mid-Eastern Athletic (MEAC),2008,IND,LDE,90,1
KL-0300,Kareem,Larrimore,K.Larrimore,DB,,71,190,1976,4.42,0,34,125,0,0,109,West Texas A&M,,2000,INA,INA,0,0
KL-0400,Kyle,Larson,K.Larson,K,,73,204,1980,0,0,0,0,0,0,0,Nebraska,Big 12,2004,INA,INA,0,0
KL-0500,Kwamie,Lassiter,K.Lassiter,DB,,72,207,1969,0,0,0,0,0,0,0,Kansas,Big Eight,1995,INA,INA,0,0
KL-0550,Khari,Lee,K.Lee,TE,,76,267,1992,5.05,18,36,115,4.45,7.62,0,Bowie State,,2015,CHI,TE,82,1
KL-0600,Keenan,Lewis,K.Lewis,DB,,72,208,1986,4.47,19,33.5,123,0,0,96,Oregon State,Pacific 10,2009,NO,RES,21,5
KL-0700,Keith,Lewis,K.Lewis,DB,,72,202,1981,4.6,11,37,121,4.08,7.28,198,Oregon,Pacific 10,2004,INA,INA,0,0
KL-0750,Keith,Lewis,K.Lewis,DB,,73,190,1989,4.45,14,31,123,4.11,6.89,0,Virginia-Lynchburg,,2014,SD,PS,41,1
KL-0800,Kendrick,Lewis,K.Lewis,DB,,71,205,1986,4.73,16,31.5,116,4.33,6.88,136,Mississippi,Southeastern (SEC),2010,BAL,FS,23,1
KL-0900,Kevin,Lewis,K.Lewis,LB,,73,235,1978,0,0,0,0,0,0,0,Duke,Atlantic Coast (ACC),2000,INA,INA,0,0
KL-0950,Kapron,Lewis-Moore,K.Lewis-Moore,DL,,76,298,1990,4.95,0,0,0,0,0,200,Notre Dame,FBS Independents,2013,BAL,DT,95,2
KL-1000,Kory,Lichtensteiger,K.Lichtensteiger,OL,,74,295,1985,5.25,0,23,104,4.56,7.6,108,Bowling Green,Mid-American (MAC),2008,WAS,RES,78,1
KL-1050,Korey,Lindsey,K.Lindsey,DB,,70,181,1989,0,0,0,0,0,0,0,Southern Illinois,Missouri Valley,2011,INA,INA,0,0
KL-1100,Kevin,Lockett,K.Lockett,WR,,72,186,1974,0,0,0,0,0,0,47,Kansas State,Big 12,1997,INA,INA,0,0
KL-1200,Kevin,Long,K.Long,OL,,77,296,1975,0,0,0,0,0,0,229,Florida State,Atlantic Coast (ACC),1998,INA,INA,0,0
KL-1300,Khari,Long,K.Long,DL,,76,257,1982,4.74,27,38.5,121,4.09,7.23,199,Baylor,Big 12,2005,INA,INA,0,0
KL-1350,Kyle,Long,K.Long,OL,,78,311,1988,4.91,0,28,110,4.63,7.83,20,Oregon,Pacific 12,2013,CHI,RT,75,1
KL-1400,Kyle,Love,K.Love,DL,,73,310,1986,0,0,0,0,0,0,0,Mississippi State,Southeastern (SEC),2010,CAR,LDT,61,2
KL-1500,Ken,Lucas,K.Lucas,DB,,72,205,1979,0,0,0,0,0,0,40,Mississippi,Southeastern (SEC),2001,INA,INA,0,0
KL-1600,Kregg,Lumpkin,K.Lumpkin,RB,,71,228,1984,4.68,22,28,111,0,0,0,Georgia,Southeastern (SEC),2008,INA,INA,0,0
KL-1700,Keith,Lyle,K.Lyle,DB,,74,210,1972,0,0,0,0,0,0,71,Virginia,Atlantic Coast (ACC),1994,INA,INA,0,0
KL-1800,Keon,Lyn,K.Lyn,DB,,73,200,1989,4.49,15,0,0,0,0,0,Syracuse,Atlantic Coast (ACC),2014,INA,INA,0,0
KM-0050,Khalil,Mack,K.Mack,DL,LB,75,251,1991,4.59,23,40,128,4.18,7.08,5,Buffalo,Mid-American (MAC),2014,OAK,LDE,52,1
KM-0100,Kaluka,Maiava,K.Maiava,LB,,72,229,1986,4.7,30,0,110,4.2,6.98,104,USC,Pacific 10,2009,INA,INA,0,0
KM-0200,Kevin,Malast,K.Malast,LB,,74,235,1986,0,0,0,0,0,0,0,Rutgers,Big East,2011,INA,INA,0,0
KM-0250,Keshaun,Malone,K.Malone,LB,,75,240,1992,0,0,0,0,0,0,0,Bacone,,2015,INA,INA,0,0
KM-0300,Kris,Mangum,K.Mangum,TE,RB,76,249,1973,0,0,0,0,0,0,228,Mississippi,Southeastern (SEC),1997,INA,INA,0,0
KM-0400,Keyonta,Marshall,K.Marshall,DL,,73,325,1981,0,0,0,0,0,0,247,Grand Valley State,,2005,INA,INA,0,0
KM-0425,Kareem,Martin,K.Martin,LB,DL,78,272,1992,4.68,22,35.5,129,4.33,7.2,84,North Carolina,Atlantic Coast (ACC),2014,ARI,WLB,96,3
